videoId,textDisplay,cleanedData,likeCount,publishedAt,updatedAt,commentId
wUn05hdkhjM,How many disgusting hidden muslem codes are in the movie,how many disgusting hidden muslem codes are in the movie,0,2017-04-10T14:40:09Z,2017-04-10T14:40:09Z,UgjUv2CqutGsUngCoAEC
wUn05hdkhjM,favourate film can&#39;t wait.,favourate film cant wait,1,2017-04-10T14:39:07Z,2017-04-10T14:39:07Z,UggvfOKCqPmMoHgCoAEC
wUn05hdkhjM,"Can&#39;t wait for this movie, Marvel, you have done a damn fine job this year",cant wait for this movie marvel you have done a damn fine job this year,0,2017-04-08T14:25:58Z,2017-04-08T14:25:58Z,Ugj-02cm0HslhXgCoAEC
wUn05hdkhjM,"<a href=""http://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=00m30s"">00:30</a> nooo groot!",0030 nooo groot,0,2017-04-08T02:21:28Z,2017-04-08T02:21:28Z,Ugi8e1XYB0xGrXgCoAEC
wUn05hdkhjM,"i just wanna know what is that song at <a href=""http://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=0m23s"">0:23</a> ...",i just wanna know what is that song at 023 ,0,2017-04-07T20:34:33Z,2017-04-07T20:34:33Z,Ughpr36IdSKtKXgCoAEC
wUn05hdkhjM,Seriously whoever edited this is cray talented,seriously whoever edited this is cray talented,0,2017-04-07T19:55:49Z,2017-04-07T19:55:49Z,UghrSOf9aEsmXXgCoAEC
wUn05hdkhjM,What&#39;s the name of this song playing,whats the name of this song playing,0,2017-04-06T20:57:34Z,2017-04-06T20:57:34Z,UghZlnXb5WwRKXgCoAEC
wUn05hdkhjM,I just noticed Drax is Bautista from WWE...,i just noticed drax is bautista from wwe,0,2017-04-06T07:05:40Z,2017-04-06T07:05:40Z,UgjN21szFQGveXgCoAEC
wUn05hdkhjM,"Can&#39;t get tickets for IMAX 3d or let&#39;s say I don&#39;t want to, The IMAX I go to ain&#39;t running fullscreen and IMAX quality Marvel movies. I went to watch Civil war and Dr. Strange but they disappointed with poor video quality and with only half the screen. Please don&#39;t sell your Movies to IMAX Hyderabad, they don&#39;t maintain High resolution and quality. <br><br>Only defaming your movies are IMAX Hyderabad.","cant get tickets for imax 3d or lets say i dont want to the imax i go to aint running fullscreen and imax quality marvel movies i went to watch civil war and dr strange but they disappointed with poor video quality and with only half the screen please dont sell your movies to imax hyderabad they dont maintain high resolution and quality 

only defaming your movies are imax hyderabad",0,2017-04-06T05:51:59Z,2017-04-06T05:51:59Z,UghktHtcDrNvd3gCoAEC
wUn05hdkhjM,i&#39;m doctor strange<br><br>deadpool : can u fix this ugly face?,"im doctor strange

deadpool  can u fix this ugly face",0,2017-04-03T11:55:42Z,2017-04-03T11:55:42Z,Ugj6oQe6_mODE3gCoAEC
wUn05hdkhjM,Anyone who thought replacing the tower of terror with this was a good idea:<br>You made my little brother cry. I hope you&#39;re real frickin happy,"anyone who thought replacing the tower of terror with this was a good idea
you made my little brother cry i hope youre real frickin happy",1,2017-04-03T03:32:09Z,2017-04-03T03:32:09Z,UgifGYH5PCknqngCoAEC
wUn05hdkhjM,Baby Groot is the best character in this movie,baby groot is the best character in this movie,0,2017-04-02T21:17:18Z,2017-04-02T21:17:18Z,Ugg9D8JROjqebHgCoAEC
wUn05hdkhjM,"Name of the music that starts at <a href=""http://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m15s"">1:15</a>?? please someone reply",name of the music that starts at 115 please someone reply,0,2017-04-02T10:04:09Z,2017-04-02T10:04:09Z,UgiFWGQ442okfXgCoAEC
wUn05hdkhjM,"PLEASE, MARVEL: PUT THIS SONG (THE CHAIN) DURING THE MOVIE! PLEASE!!!",please marvel put this song the chain during the movie please,0,2017-04-02T05:44:10Z,2017-04-02T05:44:10Z,Ugj8aoqlMXPYdngCoAEC
wUn05hdkhjM,Okay but the part with Star Lord and Gamora killed me okay THE WAY HE LOOKS AT HER I CAN&#39;T EVEN RN GUYS I&#39;M SO EXCITED FOR THIS MOVIE 😍😭👏,okay but the part with star lord and gamora killed me okay the way he looks at her i cant even rn guys im so excited for this movie ,1,2017-04-02T04:37:31Z,2017-04-02T04:37:31Z,Ugg08JxeAM-y_HgCoAEC
wUn05hdkhjM,funny that both this and doctor strange take place before civil war,funny that both this and doctor strange take place before civil war,0,2017-04-02T04:04:37Z,2017-04-02T04:04:37Z,UghajeFxabc-T3gCoAEC
wUn05hdkhjM,"Draz is literally half serious and half comedy material<br><br>Which doesnt normally fit his character, but hey... its Marvel doing their things again","draz is literally half serious and half comedy material

which doesnt normally fit his character but hey its marvel doing their things again",0,2017-04-01T15:50:10Z,2017-04-01T15:50:10Z,UggQ0D_8T4Jc8ngCoAEC
wUn05hdkhjM,In comic the star load and all characters are not joking,in comic the star load and all characters are not joking,0,2017-04-01T04:36:42Z,2017-04-01T04:36:42Z,Ugges5po_uQgr3gCoAEC
wUn05hdkhjM,Ohblaya bola bola bo,ohblaya bola bola bo,0,2017-03-31T19:55:35Z,2017-03-31T19:55:35Z,UggSqNG0G732d3gCoAEC
wUn05hdkhjM,song?,song,0,2017-03-30T00:48:39Z,2017-03-30T00:48:39Z,UgghyqUftUI1lXgCoAEC
wUn05hdkhjM,awesome 👍,awesome ,1,2017-03-29T18:13:56Z,2017-03-29T18:13:56Z,UgxGYBgPMI1Me4mN7v54AaABAg
wUn05hdkhjM,"<a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m59s"">1:59</a> WTF is he saying???",159 wtf is he saying,0,2017-03-29T09:08:42Z,2017-03-29T09:08:42Z,Ugx8DwIrm8uf0ZpBPAV4AaABAg
wUn05hdkhjM,SUPERB TRAILER....,superb trailer,0,2017-03-29T05:48:11Z,2017-03-29T05:48:11Z,UgzFoxPL8XbW69XUX754AaABAg
wUn05hdkhjM,What is this song called?,what is this song called,0,2017-03-28T15:18:42Z,2017-03-28T15:18:42Z,Ugw1afwVIIo4drVR-pF4AaABAg
wUn05hdkhjM,And here comes the daddy😂😂,and here comes the daddy,0,2017-03-28T14:19:16Z,2017-03-28T14:19:16Z,UgxVJYyij7_ZxIbgp6Z4AaABAg
